LA Name,School Name,Address 1,Address 2,Post code,Phone
 North Lanarkshire , St Aidan's Primary School , Coltness Road , Wishaw , ML2 7EY , 01698 522702 
 North Lanarkshire , St Ignatius' Primary School , Lochpark , Wishaw , ML2 7EB , 01698 352565 
 North Lanarkshire , St Thomas' Primary School , Caledonian Road , Wishaw , ML2 0HY , 01698 274960 
 North Lanarkshire , Thornlie Primary School , Lomond Drive , Wishaw , ML2 0JR , 01698 352539 
 North Lanarkshire , Alexander Peden Primary , West Main Street , Harthill , ML7 5TU , 01501 826709 
 North Lanarkshire , Bellshill Academy , Main Street , Bellshill , ML4 1AR , 01698 274940 
 North Lanarkshire , Braidhurst High School , Dalriada Crescent , Motherwell , ML1 3XF , 01698 274999 
 North Lanarkshire , Dalziel High School , Crawford Street , Motherwell , ML1 3AG , 01698 274900 
 North Lanarkshire , Our Lady's High School - Motherwell , Dalzell Drive , Motherwell , ML1 2DG , 01698 274925 
 North Lanarkshire , Calderhead High School , Dyfrig Street , Shotts , ML7 4DH , 01501 826701 
 North Lanarkshire , St Aidan's High School , Waverley Drive , Wishaw , ML2 7EW , 01698 352555 
 North Lanarkshire , Coltness High School , Mossland Drive , Coltness , ML2 8NA , 01698 274920 
 North Lanarkshire , Clyde Valley High School , Castlehill Road , Wishaw , ML2 0LS , 01698 274950 
 North Lanarkshire , Bothwellpark High School , Annan Street , Motherwell , ML1 2DL , 01698 274939 
 North Lanarkshire , Clydeview School , Vickers Street , Motherwell , ML1 3RE , 01698 264843 
 South Lanarkshire , Victoria Park School , Market Road , Carluke , ML8 4BE , 01555 750591 
 North Lanarkshire , Christ The King Primary , Melrose Avenue , Holytown , ML1 4SG , 01698 274965 
 North Lanarkshire , Fallside School , Sanderson Avenue , Viewpark , G71 6JZ , 01698 274986 
 North Lanarkshire , Cardinal Newman High School , Main Street , Bellshill , ML4 3DW , 01698 274944 
 North Lanarkshire , Taylor High School , Carfin Street , New Stevenston , ML1 4JP , 01698 274976 
 North Lanarkshire , Brannock High School , Loanhead Road , Newarthill , ML1 5AU , 01698 274936 
 North Lanarkshire , Aitkenhead Primary School , Lincoln Avenue , Tannochside , G71 5QZ , 01698 522710 
 South Lanarkshire , St Andrew's and St Bride's High School , Platthorn Drive , East Kilbride , G74 1NL , 01355 574110 
 South Lanarkshire , Dalserf Primary School , Ashgillhead Road , Ashgill , ML9 3FJ , 01698 882680 
 South Lanarkshire , Auchinraith Primary School , Victoria Street , Blantyre , G72 0BF , 01698 823286 
 South Lanarkshire , David Livingstone Memorial Primary School , Morven Avenue , Blantyre , G72 9JY , 01698 823680 
 South Lanarkshire , St Blane's Primary School , Fernslea Avenue , Blantyre , G72 9PT , 01698 823679 
 South Lanarkshire , St Joseph's Primary School , Park Lane , Blantyre , G72 9AS , 01698 825121 
 South Lanarkshire , Bothwell Primary School , Blantyre Road , Bothwell , G71 8PJ , 01698 852919 
 South Lanarkshire , St Bride's Primary School (Bothwell) , Ailsa Road , Bothwell , G71 8LP , 01698 853709 
 South Lanarkshire , Glenlee Primary School , Anderson Street , Burnbank , ML3 0QL , 01698 823343 
 South Lanarkshire , Beckford Primary School , Auchinraith Avenue , Hamilton , ML3 0JQ , 01698 423200 
 South Lanarkshire , Chatelherault Primary School , Silvertonhill Avenue , Hamilton , ML3 7NT , 01698 282929 
 South Lanarkshire , Neilsland Primary School , Highstonehall Road , Hamilton , ML3 8LU , 01698 286405 
 South Lanarkshire , Our Lady and St Anne's Primary School , Hall Street , Hamilton , ML3 6RZ , 01698 283928 
 South Lanarkshire , St Cuthbert's Primary School , Greenfield Road , Burnbank , ML3 0RG , 01698 282175 
 South Lanarkshire , St John's Primary School (Hamilton) , Dixon Street , Hamilton , ML3 6PZ , 01698 283401 
 South Lanarkshire , St Mary's Primary School (Hamilton) , Cadzow Street , -   , ML3 6JT , 01698 282850 
 South Lanarkshire , St Ninian's Primary School , 13 St Ninian's Road , Hillhouse , ML3 9TS , 01698 823656 
 South Lanarkshire , St Paul's Primary School , Backmuir Road , Whitehill , ML3 0PX , 01698 284777 
 South Lanarkshire , St Peter's Primary School , Highstonehall Road , Laighstonehall , ML3 8LU , 01698 281277 
 South Lanarkshire , Townhill Primary School , Melfort Road , Hamilton , ML3 9UR , 01698 284776 
 South Lanarkshire , Udston Primary School , Thornhill Road , Hillhouse , ML3 9PS , 01698 823677 
 South Lanarkshire , High Blantyre Primary School , Broompark Road , High Blantyre , G72 9SH , 01698 827670 
 South Lanarkshire , Craigbank Primary School , Glengonnar Street , Strutherhill , ML9 1EL , 01698 882513 
 South Lanarkshire , Glengowan Primary School , Summerlee Road , Larkhall , ML9 2UH , 01698 882208 
 South Lanarkshire , Hareleeshill Primary School , Myrtle Lane , Larkhall , ML9 2RQ , 01698 883155 
 South Lanarkshire , Machanhill Primary School , Machanhill , -   , ML9 2HG , 01698 882101 
 South Lanarkshire , Robert Smillie Memorial Primary School , Glen Avenue , Larkhall , ML9 1NJ , 01698 882636 
 South Lanarkshire , St Mary's Primary School (Larkhall) , Raploch Road , Larkhall , ML9 1AN , 01698 881121 
 South Lanarkshire , Netherburn Primary School , Overton Road , Netherburn , ML9 3BT , 01698 882484 
 South Lanarkshire , Quarter Primary School , Limekilnburn Road , Quarter , ML3 7XA , 01698 423345 
 South Lanarkshire , Sandford Primary School , Stonehouse Road , Sandford , ML10 6PD , 01357 520345 
 South Lanarkshire , Stonehouse Primary School , Townhead Street , Stonehouse , ML9 3EL , 01698 792377 
 South Lanarkshire , Muiredge Primary School , Watson Street , -   , G71 7JL , 01698 813852 
 South Lanarkshire , St John The Baptist Primary School , North British Road , Uddingston , G71 6NW , 01698 813540 
 South Lanarkshire , Hamilton Grammar School , Auchincampbell Road , Hamilton , ML3 6PE , 01698 285777 
 South Lanarkshire , Holy Cross High School , 51 New Park Street , Hamilton , ML3 0BN , 01698 543450 
 South Lanarkshire , St John Ogilvie High School , Farm Road , Burnbank , ML3 9LA , 01698 727600 
 South Lanarkshire , Larkhall Academy , Broomhill Road , Larkhall , ML9 1QN , 01698 552170 
 South Lanarkshire , Uddingston Grammar School , Old Glasgow Road , Uddingston , G71 7BT , 01698 805050 
 South Lanarkshire , St Elizabeth's Primary School , William Drive , Eddlewood , ML3 7RQ , 01698 285080 
 South Lanarkshire , Sanderson High School , High Common Road , St Leonards , G74 2LP , 01355 588625 
 South Lanarkshire , St Mark's Primary School (Hamilton) , Sherry Drive , Little Earnock , ML3 8XF , 01698 283727 
 South Lanarkshire , Woodhead Primary School , Woodhead Crescent , Hamilton , ML3 8TB , 01698 457669 
 South Lanarkshire , Newfield Primary School , Muirhead , Stonehouse , ML9 3HG , 01698 792084 
 South Lanarkshire , Woodside Primary School , Johnstone Road , Slivertonhill , ML3 7JR , 01698 427811 
 South Lanarkshire , Auldhouse Primary School , Auldhouse , East Kilbride , G75 9DT , 01355 263200 
 South Lanarkshire , Calderglen High School , High Common Road , St Leonard's , G74 2LP , 01355 588620 
 South Lanarkshire , Calderside Academy , Calder Street , Blanytre , G72 0AX , 01698 717180 
 South Lanarkshire , Chapelton Primary School , Glasgow Road , Chapelton , ML10 6RS , 01357 300243 
 South Lanarkshire , Blacklaw Primary School , Glen Arroch , St Leonard's , G74 2BP , 01355 232064 
 South Lanarkshire , Canberra Primary School , Belmont Drive , East Kilbride , G75 8HD , 01355 224362 
 South Lanarkshire , Castlefield Primary School , 25 Lickprivick Road , Greenhills , G75 9DH , 01355 230810 
 South Lanarkshire , East Milton Primary School , Vancouver Drive , Westwood , G75 8LG , 01355 222346 
 South Lanarkshire , Greenhills Primary School , Cedar Drive , East Kilbride , G75 9JD , 01355 241646 
 South Lanarkshire , Halfmerke Primary School , Logie Park , -   , G74 4BU , 01355 221982 
 South Lanarkshire , Heathery Knowe Primary School , Whitehills Terrace , Murray , G75 0NG , 01355 221042 
 South Lanarkshire , Hunter Primary School , Crawford Drive , Calderwood , G74 3YB , 01355 221076 
 South Lanarkshire , Kirktonholme Primary School , Dornoch Place , West Mains , G74 1DJ , 01355 222050 
 South Lanarkshire , Long Calderwood Primary , Neville , -   , G74 3QT , 01355 224414 
 South Lanarkshire , Maxwellton Primary School , Maxwellton Avenue , Calderwood , G74 3DP , 01355 222521 
 South Lanarkshire , Mount Cameron Primary School , Blacklaw Drive , St Leonard's , G74 2EX , 01355 232062 
 South Lanarkshire , Murray Primary School , Napier Hill , Murray , G75 0JP , 01355 222566 
 South Lanarkshire , Our Lady Of Lourdes Primary School , Carnegie Hill , Murray , G75 0AG , 01355 221983 
 South Lanarkshire , St Hilary's Primary School , High Common Road , St Leonards , G74 2AX , 01355 232066 
 South Lanarkshire , St Kenneth's Primary School , West Mains Road , Lymekilns , G74 1PU , 01355 224741 
 South Lanarkshire , St Leonard's Primary School , Brankumhall , Calderwood , G74 3YA , 01355 224800 
 South Lanarkshire , St Louise's Primary School , Whitehills Terrace , Murray , G75 0NF , 01355 230804 
 South Lanarkshire , St Vincent's Primary School , Crosshouse Road , Greenhills , G75 9DG , 01355 241649 
 South Lanarkshire , South Park Primary School , Netherton Road , East Kilbride , G75 9DU , 01355 224748 
 South Lanarkshire , Gilmourton Primary School , Drumclog , -   , ML10 6QF , 01357 440331 
 South Lanarkshire , Glassford Primary School , c/o Wester Overton Primary School (modular unit) , Ashkirk Road , ML10 6JT , 01357 521124 
 South Lanarkshire , St Patrick's Primary School , c/o former Kirklandpark Primary School , Kirklandpark Avenue , ML10 6DY , 01357 521317 
 South Lanarkshire , Wester Overton Primary School , Ashkirk Road , Strathaven , ML10 6JT , 01357 521870 
 South Lanarkshire , Mossneuk Primary School , Mossneuk Drive , East Kilbride , G75 8HD , 01355 239777 
 South Lanarkshire , Duncanrig Secondary School , Winnipeg Drive , East Kilbride , G75 8ZT , 01355 588 800 
 South Lanarkshire , Strathaven Academy , Bowling Green Road , Strathaven , ML10 6DP , 01357 524040 
 South Lanarkshire , Greenburn School , Maxwellton Avenue , East Kilbride , G74 3DU , 01355 237278 
 South Lanarkshire , Crosshouse Primary School , Curlew Drive , Greenhills , G75 8ZY , 01355 245300 
 South Lanarkshire , Kirklandpark Primary School , Kirklandpark Avenue , Strathaven , ML10 6DY , 01357 520177 
 South Lanarkshire , Mount Cameron Primary School Gaelic Unit , Blacklaw Drive , St Leonard's , G74 2EX , 01355 232062 
 South Lanarkshire , West Mains School , Logie Park , East Kilbride , G74 4BU , 01355 249938 
 South Lanarkshire , Abington Primary School , Carlisle Road , Abington , ML12 6SD , 01864 502341 
 South Lanarkshire , Auchengray Primary School , Auchengray Road , -   , ML11 8LN , 01501 785245 
 South Lanarkshire , Bent Primary School , Boghead , Lesmahagow , ML11 0JD , 01555 892303 
 South Lanarkshire , Blackwood Primary School , Carlisle Road , Blackwood , ML11 9SB , 01555 892438 
 South Lanarkshire , St John's Primary School (Blackwood) , Carlisle Road , Blackwood , ML11 9RZ , 01555 892491 
 South Lanarkshire , Braehead Primary School , Carnwath Road , Braehead , ML11 8EY , 01555 811252 
 South Lanarkshire , Braidwood Primary School , Monk's Lane , Braidwood , ML8 5PN , 01555 770279 
 South Lanarkshire , Carluke Primary School , Belstane Road , Carluke , ML8 4BG , 01555 771621 
 South Lanarkshire , St Athanasius' Primary School , John Street , Carluke , ML8 4DD , 01555 771418 
 South Lanarkshire , Carmichael Primary School , Thankerton , Biggar , ML12 6PG , 01555 880216 
 South Lanarkshire , Carnwath Primary School , White Craw Court , Carnwath , ML11 8GZ , 01555 840263 
 South Lanarkshire , Carstairs Primary School , Green Avenue , Carstairs , ML11 8PT , 01555 870462 
 South Lanarkshire , Carstairs Junction Primary School , Coronation Street , Carstairs Junction , ML11 8QY , 01555 870301 
 South Lanarkshire , Coalburn Primary School , Coalburn Road , Lanark , ML11 0LH , 01555 820221 
 South Lanarkshire , Coulter Primary School , Birthwood Road , Coulter , ML12 6PZ , 01899 220255 
 South Lanarkshire , Crawford Primary School , Carlisle Road , Crawford , ML12 6TP , 01864 502686 
 South Lanarkshire , Crawforddyke Primary School , Eastfield Road , Carluke , ML8 4NZ , 01555 771215 
 South Lanarkshire , Douglas Primary School , Ayr Road , Douglas , ML11 0QA , 01555 851224 
 South Lanarkshire , Rigside Primary School , Muirfoot Road , Rigside , ML11 9LY , 01555 880252 
 South Lanarkshire , Forth Primary School , Main Street , Forth , ML11 8AE , 01555 811205 
 South Lanarkshire , Kirkfieldbank Primary School , 144 Riverside Road , Kirkfieldbank , ML11 9JS , 01555 662620 
 South Lanarkshire , Lamington Primary School (Decanted) , c/o Former Tinto Primary School , -   , ML12 6HW , 01899 850249 
 South Lanarkshire , Lanark Primary School , Rhyber Avenue , Lanark , ML11 7HQ , 01555 662806 
 South Lanarkshire , Law Primary School , Lawhill Road , Law , ML8 5HA , 01698 350816 
 South Lanarkshire , Woodpark Primary School , Priory Road , Lesmahagow , ML11 0AA , 01555 892251 
 South Lanarkshire , Leadhills Primary School , Main Street , Leadhills , ML12 6XR , 01659 74202 
 South Lanarkshire , Libberton Primary School , c/o former Tinto Primary School (decant) , Main Street , ML12 6LT , 01899 308281 
 South Lanarkshire , New Lanark Primary School , 64 New Lanark Road , -   , ML11 9BY , 01555 663069 
 South Lanarkshire , Robert Owen Memorial Primary School , Smyllum Road , Lanark , ML11 7BZ , 01555 662486 
 South Lanarkshire , Tinto Primary School , School Road , Symington , ML12 6LT , 01899 308279 
 South Lanarkshire , Underbank Primary School , 154 Lanark Road , Crossford , ML8 5QQ , 01555 860289 
 South Lanarkshire , Walston Primary School , Walston , Biggar , ML12 6RA , 01899 810234 
 South Lanarkshire , Wiston Primary School , Wiston , Biggar , ML12 6HT , 01899 850634 
 South Lanarkshire , Biggar High School , Market Road , Biggar , ML12 6AG , 01899 222050 
 South Lanarkshire , Carluke High School , Carnwath Road , Carluke , ML8 4EA , 01555 773 680 
 South Lanarkshire , Lanark Grammar School , Kirklands Road , Lanark , ML11 9AJ , 01555 667520 
 South Lanarkshire , Lesmahagow High School , Strathaven Road , Lesmahagow , ML11 0FS , 01555 896010 
 South Lanarkshire , St Mary's Primary School (Lanark) , Skye Walk , Carluke , ML11 7NT , 01555 663480 
 South Lanarkshire , Kirkton Primary School , Kirkton Avenue , Carluke , ML8 5AB , 01555 772466 
 North Lanarkshire , Willowbank School , 299 Bank Street , Coatbridge , ML5 1EG , 01236 632078 
 South Lanarkshire , High Mill Primary School , Market Road , Carluke , ML8 4BE , 01555 772580 
 South Lanarkshire , Hamilton School for the Deaf , Anderson Street , Hamilton , ML3 0QL , 01698 823 377 
 South Lanarkshire , Biggar Primary School , John's Loan , Biggar , ML12 6ZJ , 01899 221177 
 South Lanarkshire , Rutherglen High School , Langlea Road , Cambuslang , G72 8ES , 0141 643 3480 
 South Lanarkshire , Milton Primary School , Strathaven Road , Lesmahagow , ML11 0DN , 01555 894282 
 East Renfrewshire , Busby Primary School , Church Road , Clarkston , G76 8EB , 0141 570 7040 
 East Renfrewshire , Our Lady Of The Missions Primary School , Robslee Road , Thornliebank , G46 7DD , 0141 570 7280 
 East Renfrewshire , Carolside Primary School , Ashfield Road , Clarkston , G76 7TX , 0141 570 7100 
 East Renfrewshire , St Joseph's Primary School , Oliphant Crescent , Busby , G76 8PT , 0141 570 7380 
 East Renfrewshire , Eaglesham Primary School , Strathaven Road , Eaglesham , G76 0LF , 0141 570 7160 
 East Renfrewshire , Giffnock Primary School , Academy Road , Giffnock , G46 6JL , 0141 570 7180 
 East Renfrewshire , Netherlee Primary School , Clarkston Road , Netherlee , G44 3SF , 0141 570 7260 
 East Renfrewshire , Crookfur Primary School , Capelrig Road , Newton Mearns , G77 6LF , 0141 570 7120 
 East Renfrewshire , Kirkhill Primary School , Kirkhill Road , Newton Mearns , G77 5RJ , 0141 570 7200 
 East Renfrewshire , Mearns Primary School , Hunter Drive , Newton Mearns , G77 6DP , 0141 570 7220 
 East Renfrewshire , St Cadoc's Primary School , Crookfur Road , Newton Mearns , G77 6TT , 0141 570 7340 
 East Renfrewshire , Thornliebank Primary School , Main Street , Thornliebank , G46 7RW , 0141 570 7440 
 East Renfrewshire , Eastwood High School , Capelrig Road , Newton Mearns , G77 6NQ , 0141 577 2200 
 East Renfrewshire , Woodfarm High School , Robslee Road , Thornliebank , G46 7HG , 0141 577 2600 
 East Renfrewshire , Braidbar Primary School , Kyle Drive , -   , G46 6ES , 0141 570 7020 
 East Renfrewshire , Williamwood High School , Eaglesham Road , Clarkston , G76 8RF , 0141 577 2500 
 East Renfrewshire , Mearns Castle High School , Waterfoot Road , Newton Mearns , G77 5RU , 0141 577 2300 
 East Renfrewshire , Isobel Mair School , 58 Stewarton Road , Newton Mearns , G77 6NB , 0141 570 7600 
 East Renfrewshire , St Ninian's High School , Eastwood Park , Rouken Glen Road , G46 6UG , 0141 577 2000 
 Renfrewshire , Glencoats Primary School , Falcon Crescent , Paisley , PA3 1NS , 0141 889 3646 
 Renfrewshire , St Benedict's High School , Bridge of Weir Road , Linwood , PA5 8EX , 01505 327500 
 East Renfrewshire , Carlibar Primary School , Carlibar Road , Barrhead , G78 1BD , 0141 577 4100 
 East Renfrewshire , Cross Arthurlie Primary School , Fern Drive , Barrhead , G78 1JF , 0141 570 7140 
 East Renfrewshire , St John's Primary School , Commercial Road , Barrhead , G78 1AJ , 0141 570 7360 
 East Renfrewshire , St Mark's Primary School , Roebank Drive , Barrhead , G78 2JA , 0141 570 7400 
 East Renfrewshire , Springhill and Auchenback Primary School , Springhill Road , Barrhead , G78 2SE , 0141 570 7320 
 Renfrewshire , Bishopton Primary School , Old Greenock Road , Bishopton , PA7 5BE , 01505 862203 
